"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Marion","Marion","36.8389","-81.5135","United States","US","USA","Virginia","","7547.0","1840006515"
"Philadelphia","Philadelphia","32.7761","-89.1221","United States","US","USA","Mississippi","","7545.0","1840014869"
"Highlands","Highlands","29.8130","-95.0577","United States","US","USA","Texas","","7544","1840018254"
"Pembroke","Pembroke","34.6766","-79.1934","United States","US","USA","North Carolina","","7544.0","1840016541"
"Vandenberg Village","Vandenberg Village","34.7111","-120.4623","United States","US","USA","California","","7541","1840019185"
"Whitefish","Whitefish","48.4333","-114.3593","United States","US","USA","Montana","","7540.0","1840021047"
"Southgate","Southgate","27.3082","-82.5096","United States","US","USA","Florida","","7539","1840029078"
"Mount Shasta","Mount Shasta","41.3206","-122.3150","United States","US","USA","California","","7536.0","1840020106"
"Richfield","Richfield","38.7628","-112.0926","United States","US","USA","Utah","","7533.0","1840020239"
"Chehalis","Chehalis","46.6637","-122.9647","United States","US","USA","Washington","","7533","1840018472"
"Zuni Pueblo","Zuni Pueblo","35.0708","-108.8484","United States","US","USA","New Mexico","","7532","1840019095"
"Pinson","Pinson","33.7057","-86.6674","United States","US","USA","Alabama","","7532","1840022941"
"Palmyra","Palmyra","40.3100","-76.5945","United States","US","USA","Pennsylvania","","7527","1840001350"
"Delafield","Delafield","43.0720","-88.3913","United States","US","USA","Wisconsin","","7526","1840003017"
"Diamondhead","Diamondhead","30.3791","-89.3707","United States","US","USA","Mississippi","","7525.0","1840013106"
"Saranac Lake","Saranac Lake","44.3246","-74.1315","United States","US","USA","New York","","7522.0","1840004068"
"Waupaca","Waupaca","44.3508","-89.0721","United States","US","USA","Wisconsin","","7521.0","1840002353"
"Sappington","Sappington","38.5260","-90.3730","United States","US","USA","Missouri","","7519","1840006122"
"Helena Valley Southeast","Helena Valley Southeast","46.6175","-111.9186","United States","US","USA","Montana","","7517","1840074075"
"Inverness","Inverness","42.1152","-88.1019","United States","US","USA","Illinois","","7508","1840011266"
"Strathmore","Strathmore","40.4018","-74.2194","United States","US","USA","New Jersey","","7503","1840005451"
"Lockwood","Lockwood","45.8199","-108.4072","United States","US","USA","Montana","","7503","1840018492"
"Hughson","Hughson","37.6020","-120.8660","United States","US","USA","California","","7498","1840020285"
"Charlestown","Charlestown","38.4270","-85.6677","United States","US","USA","Indiana","","7496.0","1840007489"
"Webster City","Webster City","42.4623","-93.8167","United States","US","USA","Iowa","","7489.0","1840000449"
"Ashland","Ashland","40.7811","-76.3451","United States","US","USA","Pennsylvania","","7487.0","1840002753"
"Hubbard","Hubbard","41.1595","-80.5672","United States","US","USA","Ohio","","7485","1840007130"
"Porters Neck","Porters Neck","34.2942","-77.7695","United States","US","USA","North Carolina","","7483","1840040293"
"River Rouge","River Rouge","42.2731","-83.1246","United States","US","USA","Michigan","","7482","1840003960"
"Winsted","Winsted","41.9268","-73.0674","United States","US","USA","Connecticut","","7482","1840003262"
"Waite Park","Waite Park","45.5313","-94.2528","United States","US","USA","Minnesota","","7481","1840009989"
"Cotati","Cotati","38.3279","-122.7092","United States","US","USA","California","","7479","1840018840"
"Flowery Branch","Flowery Branch","34.1713","-83.9142","United States","US","USA","Georgia","","7477","1840013611"
"Beebe","Beebe","35.0714","-91.8998","United States","US","USA","Arkansas","","7477.0","1840013439"
"Morrow","Morrow","33.5816","-84.3392","United States","US","USA","Georgia","","7473","1840014814"
"Rockton","Rockton","42.4500","-89.0631","United States","US","USA","Illinois","","7473","1840011121"
"Franklin","Franklin","37.3277","-120.5321","United States","US","USA","California","","7471","1840075835"
"Homeland","Homeland","33.7459","-117.1132","United States","US","USA","California","","7471","1840017988"
"Fairlawn","Fairlawn","41.1270","-81.6215","United States","US","USA","Ohio","","7468","1840008253"
"Woodlake","Woodlake","37.4216","-77.6783","United States","US","USA","Virginia","","7467","1840026845"
"Withamsville","Withamsville","39.0628","-84.2808","United States","US","USA","Ohio","","7467","1840007390"
"Middleborough Center","Middleborough Center","41.8945","-70.9260","United States","US","USA","Massachusetts","","7462","1840073513"
"Gold River","Gold River","38.6268","-121.2487","United States","US","USA","California","","7460","1840017583"
"Green","Green","43.1509","-123.3854","United States","US","USA","Oregon","","7453","1840017439"
"Salida","Salida","38.5300","-105.9984","United States","US","USA","Colorado","","7452.0","1840021473"
"Glastonbury Center","Glastonbury Center","41.7019","-72.6002","United States","US","USA","Connecticut","","7451","1840000503"
"Wellington","Wellington","37.2622","-97.4281","United States","US","USA","Kansas","","7450.0","1840001703"
"Whiteville","Whiteville","34.3306","-78.7013","United States","US","USA","North Carolina","","7449.0","1840015570"
"New London","New London","44.3950","-88.7394","United States","US","USA","Wisconsin","","7448.0","1840002361"
"Perry","Perry","41.8387","-94.0938","United States","US","USA","Iowa","","7444.0","1840009211"
"LaFayette","LaFayette","34.7089","-85.2814","United States","US","USA","Georgia","","7444.0","1840014656"
"Camp Pendleton North","Camp Pendleton North","33.3148","-117.3162","United States","US","USA","California","","7443","1840073901"
"Middleton","Middleton","43.7116","-116.6153","United States","US","USA","Idaho","","7439","1840020040"
"Villa Hills","Villa Hills","39.0638","-84.5947","United States","US","USA","Kentucky","","7437","1840015176"
"Yreka","Yreka","41.7292","-122.6311","United States","US","USA","California","","7437.0","1840021320"
"Payette","Payette","44.0789","-116.9256","United States","US","USA","Idaho","","7434","1840020015"
"Hempstead","Hempstead","30.0996","-96.0781","United States","US","USA","Texas","","7432.0","1840020913"
"Harrison","Harrison","35.1275","-85.1464","United States","US","USA","Tennessee","","7427","1840013449"
"Charles City","Charles City","43.0644","-92.6745","United States","US","USA","Iowa","","7425.0","1840000382"
"Summit View","Summit View","47.1343","-122.3468","United States","US","USA","Washington","","7421","1840042106"
"Northgate","Northgate","39.2531","-84.5943","United States","US","USA","Ohio","","7420","1840034390"
"Marshfield","Marshfield","37.3414","-92.9116","United States","US","USA","Missouri","","7418.0","1840008742"
"New Bremen","New Bremen","40.4355","-84.3775","United States","US","USA","Ohio","","7418.0","1840012071"
"Santa Clara","Santa Clara","37.1311","-113.6560","United States","US","USA","Utah","","7418","1840021560"
"Providence","Providence","41.7033","-111.8122","United States","US","USA","Utah","","7411","1840020115"
"Mount Horeb","Mount Horeb","43.0060","-89.7317","United States","US","USA","Wisconsin","","7407.0","1840002921"
"McCook","McCook","40.2046","-100.6213","United States","US","USA","Nebraska","","7407.0","1840008369"
"Mentor-on-the-Lake","Mentor-on-the-Lake","41.7135","-81.3650","United States","US","USA","Ohio","","7404","1840034156"
"Albertville","Albertville","45.2364","-93.6618","United States","US","USA","Minnesota","","7403","1840006706"
"Lake of the Woods","Lake of the Woods","38.3343","-77.7599","United States","US","USA","Virginia","","7401","1840042948"
"Clarkston","Clarkston","46.4152","-117.0502","United States","US","USA","Washington","","7396","1840018499"
"Jackson","Jackson","38.3485","-120.7728","United States","US","USA","California","","7394.0","1840018852"
"Osceola","Osceola","35.6941","-89.9935","United States","US","USA","Arkansas","","7392.0","1840014501"
"North Star","North Star","39.7550","-75.7331","United States","US","USA","Delaware","","7390","1840028615"
"Sandwich","Sandwich","41.6496","-88.6177","United States","US","USA","Illinois","","7387","1840009188"
"Midland Park","Midland Park","40.9952","-74.1411","United States","US","USA","New Jersey","","7384","1840000905"
"Dos Palos","Dos Palos","36.9854","-120.6337","United States","US","USA","California","","7383.0","1840018935"
"Thurmont","Thurmont","39.6210","-77.4076","United States","US","USA","Maryland","","7383.0","1840005716"
"Herkimer","Herkimer","43.0282","-74.9928","United States","US","USA","New York","","7380","1840004148"
"Monument","Monument","39.0736","-104.8468","United States","US","USA","Colorado","","7380","1840022474"
"Florence","Florence","38.3835","-105.1114","United States","US","USA","Colorado","","7376.0","1840020250"
"Connellsville","Connellsville","40.0158","-79.5899","United States","US","USA","Pennsylvania","","7368","1840001501"
"Northport","Northport","40.9036","-73.3446","United States","US","USA","New York","","7368","1840005126"
"La Feria","La Feria","26.1544","-97.8256","United States","US","USA","Texas","","7364","1840021041"
"Geneva","Geneva","41.8006","-80.9462","United States","US","USA","Ohio","","7364.0","1840008145"
"Crystal City","Crystal City","28.6909","-99.8257","United States","US","USA","Texas","","7363.0","1840019688"
"Torrington","Torrington","42.0658","-104.1623","United States","US","USA","Wyoming","","7363.0","1840021302"
"Edgerton","Edgerton","42.8386","-89.0698","United States","US","USA","Wisconsin","","7363.0","1840002468"
"Baywood","Baywood","40.7533","-73.2900","United States","US","USA","New York","","7360","1840034028"
"Lowell","Lowell","42.9351","-85.3457","United States","US","USA","Michigan","","7359.0","1840002931"
"Spring Valley Lake","Spring Valley Lake","34.4988","-117.2684","United States","US","USA","California","","7356","1840024936"
"Forsyth","Forsyth","36.6860","-93.1016","United States","US","USA","Missouri","","7354.0","1840008806"
"Hiawatha","Hiawatha","42.0545","-91.6910","United States","US","USA","Iowa","","7353","1840006989"
"West Dundee","West Dundee","42.0984","-88.3072","United States","US","USA","Illinois","","7352","1840011357"
"Wynne","Wynne","35.2326","-90.7895","United States","US","USA","Arkansas","","7348.0","1840015443"
"Smithville","Smithville","39.4934","-74.4782","United States","US","USA","New Jersey","","7340","1840024384"
"Dunbar","Dunbar","38.3688","-81.7345","United States","US","USA","West Virginia","","7338","1840006197"
"Lincolnshire","Lincolnshire","42.1957","-87.9182","United States","US","USA","Illinois","","7336","1840011162"
"Tyrone","Tyrone","33.4752","-84.5941","United States","US","USA","Georgia","","7336","1840016845"
"Ralston","Ralston","41.2005","-96.0354","United States","US","USA","Nebraska","","7333","1840009316"
"Fair Plain","Fair Plain","42.0823","-86.4515","United States","US","USA","Michigan","","7324","1840004697"
"Hudsonville","Hudsonville","42.8631","-85.8628","United States","US","USA","Michigan","","7323","1840002997"
"Pleasantville","Pleasantville","41.1378","-73.7827","United States","US","USA","New York","","7322","1840004940"
"New Cumberland","New Cumberland","40.2298","-76.8763","United States","US","USA","Pennsylvania","","7318","1840001391"
"Kenwood","Kenwood","39.2068","-84.3744","United States","US","USA","Ohio","","7313","1840034154"
"San Martin","San Martin","37.0829","-121.5963","United States","US","USA","California","","7313","1840018948"
"Huron","Huron","36.2040","-120.0961","United States","US","USA","California","","7311.0","1840018946"
"Napili-Honokowai","Napili-Honokowai","20.9767","-156.6646","United States","US","USA","Hawaii","","7311","1840075038"
"South Weber","South Weber","41.1334","-111.9392","United States","US","USA","Utah","","7310","1840021350"
"Port Jefferson Station","Port Jefferson Station","40.9260","-73.0651","United States","US","USA","New York","","7306","1840005066"
"Delphos","Delphos","40.8481","-84.3368","United States","US","USA","Ohio","","7304.0","1840007172"
"Inverness","Inverness","28.8397","-82.3437","United States","US","USA","Florida","","7304","1840015085"
"Soldotna","Soldotna","60.4862","-151.0671","United States","US","USA","Alaska","","7304.0","1840023415"
"Valley Center","Valley Center","37.8333","-97.3645","United States","US","USA","Kansas","","7300","1840010848"
"St. Louis","St. Louis","43.4082","-84.6118","United States","US","USA","Michigan","","7298","1840002878"
"Tyrone","Tyrone","40.6764","-78.2460","United States","US","USA","Pennsylvania","","7294.0","1840001087"
"Longboat Key","Longboat Key","27.3926","-82.6341","United States","US","USA","Florida","","7292","1840017250"
"Leola","Leola","40.0915","-76.1891","United States","US","USA","Pennsylvania","","7287","1840005492"
"Lander","Lander","42.8313","-108.7599","United States","US","USA","Wyoming","","7287.0","1840020027"
"Riverdale Park","Riverdale Park","38.9643","-76.9266","United States","US","USA","Maryland","","7286","1840005989"
"Neptune Beach","Neptune Beach","30.3165","-81.4118","United States","US","USA","Florida","","7280","1840015030"
"Vandalia","Vandalia","38.9754","-89.1117","United States","US","USA","Illinois","","7277.0","1840010693"
